"_index";"uid";"instance_type";"instance_category";"instance_generation";"release_month";"release_year";"product_page";"announcement_url";"announcement_published";"blog_post_url";"blog_post_published"
144;"8d0accd5d01b2263";"f1.4xlarge";"Accelerated Computing";"Current generation";"September";"2018";"https://aws.amazon.com/ec2/instance-types/f1/";"https://aws.amazon.com/about-aws/whats-new/2018/09/amazon-ec2-f1-instances-now-available-in-an-additional-size/";"Sep 25, 2018";NULL;NULL
145;"02d2ca9ba4483682";"u-6tb1.metal";"High Memory (bare metal)";"Current generation";"September";"2018";"https://aws.amazon.com/ec2/instance-types/high-memory/";NULL;NULL;"https://aws.amazon.com/blogs/aws/now-available-amazon-ec2-high-memory-instances-with-6-9-and-12-tb-of-memory-perfect-for-sap-hana/";"Sep 27, 2018"
146;"ce9cf0145fe7e1c9";"u-9tb1.metal";"High Memory (bare metal)";"Current generation";"September";"2018";"https://aws.amazon.com/ec2/instance-types/high-memory/";NULL;NULL;"https://aws.amazon.com/blogs/aws/now-available-amazon-ec2-high-memory-instances-with-6-9-and-12-tb-of-memory-perfect-for-sap-hana/";"Sep 27, 2018"
147;"7d871f033f2f9aed";"u-12tb1.metal";"High Memory (bare metal)";"Current generation";"September";"2018";"https://aws.amazon.com/ec2/instance-types/high-memory/";NULL;NULL;"https://aws.amazon.com/blogs/aws/now-available-amazon-ec2-high-memory-instances-with-6-9-and-12-tb-of-memory-perfect-for-sap-hana/";"Sep 27, 2018"
148;"5520c3bd6d56dbb8";"g3s.xlarge";"Accelerated Computing";"Current generation";"October";"2018";"https://aws.amazon.com/ec2/instance-types/g3/";"https://aws.amazon.com/about-aws/whats-new/2018/10/introducing-a-new-size-for-amazon-ec2-g3-graphics-accelerated-instances/";"Oct 11, 2018";NULL;NULL
149;"862377e1697ee32a";"m5a.large";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
150;"d9492a8b2c17b251";"m5a.xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
151;"36cb51bd79707096";"m5a.2xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
152;"75c489dee151789a";"m5a.4xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
153;"7280462fd47a575a";"m5a.12xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
154;"dfc0455e29d248c6";"m5a.24xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
155;"3d40c82a633f32b3";"r5a.large";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
156;"d1a144145b4a81c7";"r5a.xlarge";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
157;"30acd7bf5f6315fe";"r5a.2xlarge";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
158;"529b5476c2dd5c4c";"r5a.4xlarge";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
159;"72696b710f09133a";"r5a.12xlarge";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
160;"59c53338976034a8";"r5a.24xlarge";"Memory Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing_amazon_ec2_instances_featuring_amd_epyc_processors/";"Nov 6, 2018";"https://aws.amazon.com/blogs/aws/new-lower-cost-amd-powered-ec2-instances/";"Nov 6, 2018"
161;"87acf012f70fe2ca";"a1.medium";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/a1/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-a1-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-instances-a1-powered-by-arm-based-aws-graviton-processors/";"Nov 26, 2018"
162;"9af160bf521c7467";"a1.large";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/a1/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-a1-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-instances-a1-powered-by-arm-based-aws-graviton-processors/";"Nov 26, 2018"
163;"953c5a6e7a4240d3";"a1.xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/a1/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-a1-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-instances-a1-powered-by-arm-based-aws-graviton-processors/";"Nov 26, 2018"
164;"5852eb05112d8cae";"a1.2xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/a1/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-a1-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-instances-a1-powered-by-arm-based-aws-graviton-processors/";"Nov 26, 2018"
165;"b7e5f578e131eb3b";"a1.4xlarge";"General Purpose";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/a1/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-a1-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-instances-a1-powered-by-arm-based-aws-graviton-processors/";"Nov 26, 2018"
166;"8e7116f5d34a5151";"c5n.large";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
167;"cce3b385e6165e6a";"c5n.xlarge";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
168;"a795e8617cc80ab1";"c5n.2xlarge";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
169;"3ab46ce08dd3bb16";"c5n.4xlarge";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
170;"9a945e75214b9115";"c5n.9xlarge";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
171;"5b9aa527cc01ea79";"c5n.18xlarge";"Compute Optimized";"Current generation";"November";"2018";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2018/11/introducing-amazon-ec2-c5n-instances/";"Nov 26, 2018";"https://aws.amazon.com/blogs/aws/new-c5n-instances-with-100-gbps-networking/";"Nov 26, 2018"
172;"2d685e9e567763be";"p3dn.24xlarge";"Accelerated Computing";"Current generation";"December";"2018";"https://aws.amazon.com/ec2/instance-types/p3/";"https://aws.amazon.com/about-aws/whats-new/2018/12/introducing-amazon-ec2-p3dn-instances-our-most-powerful-gpu-instance-yet/";"Dec 7, 2018";"https://aws.amazon.com/blogs/aws/new-ec2-p3dn-gpu-instances-with-100-gbps-networking-local-nvme-storage-for-faster-machine-learning-p3-price-reduction/";"Dec 7, 2018"
173;"546ef940e0c79737";"m5.metal";"General Purpose (bare metal)";"Current generation";"February";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/02/introducing-five-new-amazon-ec2-bare-metal-instances/";"Feb 13, 2019";"https://aws.amazon.com/blogs/aws/now-available-five-new-amazon-ec2-bare-metal-instances-m5-m5d-r5-r5d-and-z1d/";"Feb 14, 2019"
174;"53ecd7a25e840259";"m5d.metal";"General Purpose (bare metal)";"Current generation";"February";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/02/introducing-five-new-amazon-ec2-bare-metal-instances/";"Feb 13, 2019";"https://aws.amazon.com/blogs/aws/now-available-five-new-amazon-ec2-bare-metal-instances-m5-m5d-r5-r5d-and-z1d/";"Feb 14, 2019"
175;"7ec33ce1e4880e4c";"r5.metal";"Memory Optimized (bare metal)";"Current generation";"February";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/02/introducing-five-new-amazon-ec2-bare-metal-instances/";"Feb 13, 2019";"https://aws.amazon.com/blogs/aws/now-available-five-new-amazon-ec2-bare-metal-instances-m5-m5d-r5-r5d-and-z1d/";"Feb 14, 2019"
176;"cfdab6424b9eb3b0";"r5d.metal";"Memory Optimized (bare metal)";"Current generation";"February";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/02/introducing-five-new-amazon-ec2-bare-metal-instances/";"Feb 13, 2019";"https://aws.amazon.com/blogs/aws/now-available-five-new-amazon-ec2-bare-metal-instances-m5-m5d-r5-r5d-and-z1d/";"Feb 14, 2019"
177;"37e58b1faeaa0d0f";"z1d.metal";"Memory Optimized (bare metal)";"Current generation";"February";"2019";"https://aws.amazon.com/ec2/instance-types/z1d/";"https://aws.amazon.com/about-aws/whats-new/2019/02/introducing-five-new-amazon-ec2-bare-metal-instances/";"Feb 13, 2019";"https://aws.amazon.com/blogs/aws/now-available-five-new-amazon-ec2-bare-metal-instances-m5-m5d-r5-r5d-and-z1d/";"Feb 14, 2019"
178;"eaee701907a861ff";"m5ad.large";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
179;"27e9760621e5296f";"m5ad.xlarge";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
180;"f4d6963f20bbe9c1";"m5ad.2xlarge";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
181;"1280209134485550";"m5ad.4xlarge";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
182;"8c91f06c71d6194e";"m5ad.12xlarge";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
183;"cac8e369e35621b7";"m5ad.24xlarge";"General Purpose";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
184;"e98d222439fd1342";"r5ad.large";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
185;"f48443c241d07b44";"r5ad.xlarge";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
186;"b87d05274bb409a4";"r5ad.2xlarge";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
187;"e80b9df0cbc702b6";"r5ad.4xlarge";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
188;"30038f7afda072c6";"r5ad.12xlarge";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
189;"3d74ea5c76532e0d";"r5ad.24xlarge";"Memory Optimized";"Current generation";"March";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/03/new-amazon-ec2-m5ad-and-r5ad-featuring-amd-epyc-processors-are-now-available/";"Mar 27, 2019";"https://aws.amazon.com/blogs/aws/new-amd-epyc-powered-amazon-ec2-m5ad-and-r5ad-instances/";"Mar 27, 2019"
190;"4d49bde029432989";"t3a.nano";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
191;"e0a4cfc6f10d9674";"t3a.micro";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
192;"f26042a7546a8eee";"t3a.small";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
193;"d48291f51d997bfd";"t3a.medium";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
194;"65c268e07fd35674";"t3a.large";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
195;"8775f1a83efb41cb";"t3a.xlarge";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
196;"5ceb2b828c40be04";"t3a.2xlarge";"General Purpose";"Current generation";"April";"2019";"https://aws.amazon.com/ec2/instance-types/t3/";"https://aws.amazon.com/about-aws/whats-new/2019/04/amazon-ec2-t3a-instances-are-now-generally-available/";"Apr 24, 2019";"https://aws.amazon.com/blogs/aws/now-available-amd-epyc-powered-amazon-ec2-t3a-instances/";"Apr 24, 2019"
197;"03f45e7133e9e34c";"i3en.large";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
198;"e75e5dd41c5c4b77";"i3en.xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
199;"d4648095b65cc0f2";"i3en.2xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
200;"b835b1d892717e85";"i3en.3xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
201;"c4d7be6e65ea70a7";"i3en.6xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
202;"6c6a2739127734ba";"i3en.12xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
203;"bd67f28b58b74e7e";"i3en.24xlarge";"Storage Optimized";"Current generation";"May";"2019";"https://aws.amazon.com/ec2/instance-types/i3en/";"https://aws.amazon.com/about-aws/whats-new/2019/05/amazon-ec2-i3en-instances-are-now-generally-available/";"May 8, 2019";"https://aws.amazon.com/blogs/aws/new-the-next-generation-i3en-of-i-o-optimized-ec2-instances/";"May 8, 2019"
204;"fe5ec7754306addf";"c5.metal";"Compute Optimized (bare metal)";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instance-sizes-for-amazon-ec2-c5-instances/";"Jun 18, 2019";"https://aws.amazon.com/blogs/aws/now-available-new-c5-instance-sizes-and-bare-metal-instances/";"Jun 18, 2019"
205;"c8240503bb96959e";"c5.12xlarge";"Compute Optimized";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instance-sizes-for-amazon-ec2-c5-instances/";"Jun 18, 2019";"https://aws.amazon.com/blogs/aws/now-available-new-c5-instance-sizes-and-bare-metal-instances/";"Jun 18, 2019"
206;"eab4fac6a86bc985";"c5.24xlarge";"Compute Optimized";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/c5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instance-sizes-for-amazon-ec2-c5-instances/";"Jun 18, 2019";"https://aws.amazon.com/blogs/aws/now-available-new-c5-instance-sizes-and-bare-metal-instances/";"Jun 18, 2019"
207;"0b106bf0f6cb33ab";"m5.8xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
208;"698867657fdf1763";"m5.16xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
209;"72e8ba239b684cf3";"m5a.8xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
210;"24055d04325f1755";"m5a.16xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
211;"a064bf626ade0037";"m5d.8xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
212;"2fa8fdc1988ba4fe";"m5d.16xlarge";"General Purpose";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/m5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
213;"f29ff6955d4496e9";"r5.8xlarge";"Memory Optimized";"Current generation";"June";"2019";"https://aws.amazon.com/ec2/instance-types/r5/";"https://aws.amazon.com/about-aws/whats-new/2019/06/introducing-new-instances-sizes-for-amazon-ec2-m5-and-r5-instances/";"Jun 27, 2019";"https://aws.amazon.com/blogs/aws/ec2-instance-update-two-more-sizes-of-m5-r5-instances/";"Jun 27, 2019"
